Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1498,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Good place for lunch
1499,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting place
1500,4.0,0.1354,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Come to give back to the community by helping out at a school. not a tourist attraction - arrange a visit through a reputable or
1501,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Informal and really to be forgotten as soon as possible.
1502,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",You really should visit this while in Nairobi...
1503,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Worth a Visit
1504,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",A nice surprise!
1505,0.0,0.1557,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Good restaurant, lawn and interesting animals."
1506,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",a very informative trip to Mamba Village
1507,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Gorgeous house, hard to sleep "
1508,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",AMAZING
1509,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Wonderful experience!
1510,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",UNFORGETTABLE
1511,6.0,0.1557,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Fascinating Art and Cultural experience.
1512,0.0,0.1356,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The most photographed house in Africa
1513,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Alan Donovan is Great
1514,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Okay. 
1515,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great View
1516,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",One of best weekends ever
1517,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",nice adventure in the park
1518,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Awesome view
1519,0.0,0.1569,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","The view point, At this point one can see the magnificent of sun rise, Mt Kilimanjaro and wild animals grazing."
1520,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",amazing views worth a visit
1521,0.0,0.1351,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Informative and wonderful views
1522,1.0,0.1587,"day, food, trip, guide, quick, spot, real, live, people, feel",Great day trip from Nairobi
1523,6.0,0.1544,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","Beautiful, unique experience"
1524,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",The best thing to do in Nairobi 
1525,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",Wonderful inviting and educational experience
1526,6.0,0.1528,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Informative and beautiful tea farm experience
1527,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",In search of the perfect cuppa in Kenya 
1528,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping","Peaceful scenery, delicious lunch, lovely hospitality"
1529,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Worth it
1530,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely visit.
1531,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Amazing Day
1532,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Great fun to wander and learn about the Swahili
1533,4.0,0.14,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Rundown old town
1534,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Impressive
1535,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",mombasa old town
1536,3.0,0.1313,"view, kid, educational, city, home, cultural, short, magical, full, part",Great view
1537,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice View
1538,4.0,0.1368,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Lunch spot with a good view
1539,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Stunning vistas
1540,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good view of park 
1541,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Very Informative Tour
1542,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice 
1543,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Charming and Quaint
1544,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Charming but Nothing Else
1545,0.0,0.1309,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting for fans of the author
1546,0.0,0.1389,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful Setting Tasty Cuisine
1547,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Views
1548,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice view
1549,7.0,0.1473,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A view septs to a fantastic view
1550,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A lovely spot for a picnic lunch!
1551,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Lovely viewpoint
1552,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great lunch spot
1553,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Loved this place.
1554,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Not roaring but a great lookout point
1555,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",With or without roaring its worth to visit
1556,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
1557,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",the old town and thats what it is
1558,4.0,0.1631,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",A magical piece of richly diverse history
1559,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",tour through the old town
1560,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Best with a guide
1561,0.0,0.1351,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A nice way to see the history of the area
1562,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Buffet for Mothers Day...average at best...
1563,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good food in a nice garden
1564,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",FANTASTIC Lunch setting.
1565,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Good food, atmospheric restaurant"
1566,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Worth a trip if you have nothing else to do in Nairobi 
1567,4.0,0.1528,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Delightful Lunch Stop Near Elephant Orphanage
1568,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part","Unless you really, really loved Out of Africa, skip it"
1569,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great place for lunch!
1570,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Lovely guide, nice & relaxing"
1571,6.0,0.1334,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Beautiful grounds
1572,6.0,0.1373,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Interesting but poorly presented
1573,7.0,0.1522,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Interesting View of Colonial Life in Kenya
1574,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great Place
1575,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Exciting Slum Visit
1576,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Place to be to understand how perfect our life
1577,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A wake up for First Worlders....
1578,2.0,0.1419,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Love the ambiance of the whole place. They serve very good coffee. And there is also a restaurant in the premises.
1579,0.0,0.1445,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting history of the work done and the coffee history.
1580,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Good lunch meal great ambience wonderful staff
1581,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A wonderful place to visit
1582,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful Hotel near Nairobi
1583,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Lovely --wish we had stayed longer!
1584,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very informative tour
1585,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice place, but if you have to go somewhere after, don’t come here"
1586,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Charming
1587,4.0,0.1528,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great place to eat lunch and observe the wildlife
1588,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great View
1589,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth the climb
1590,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Views of the whole park
1591,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great lunch spot in Amboseli
1592,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great view!
1593,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wow!
1594,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fascinating 
1595,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",A beautiful project
1596,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",educative and exciting
1597,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Excellent Visit
1598,0.0,0.14,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very interesting and informative
1599,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Haven of peace near Nairobi
1600,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A wonderful place to spend the day.
1601,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Fantastic experience
1602,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Smell of Refreshing Tea
1603,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","Fun times were had by all - from 13 to 78, everyone enjoyed themselves."
1604,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
1605,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old English Garden Party
1606,6.0,0.1416,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Lovely tea farm just outside Nairobi
1607,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",AMAZING PLACE TO VISIT
1608,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A fascinating town
1609,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely architecture (and lots of donkeys)
1610,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The Real Zanzibar
1611,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing!!
1612,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful 
1613,1.0,0.1356,"day, food, trip, guide, quick, spot, real, live, people, feel",New shop tunu lamu
1614,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Perfect place for Coffee
1615,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good Eats
1616,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Excellent lunch
1617,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great location 
1618,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very nice cafe
1619,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",Absolutely worth a trip
1620,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",Unique town - the donkeys are the best part of it!
1621,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Perfect 
1622,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Very unfriendly and overrated !! 
1623,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting
1624,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old beautiful place
1625,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Drop by this beautiful town.
1626,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",the best kenyan city
1627,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Time is not money in Lamu Old Town!
1628,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",LAMU OLD TOWN A DESTINATION IN KENYA AND EAST AFRICA!
1629,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice
1630,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Pleasant ,could be much better."
1631,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great!!
1632,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Wild child
1633,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Has potential but needs better management!
1634,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Great place for a different activity
1635,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Highly Educational!
1636,5.0,0.1368,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Best experience in close to Nairobi the Kenya Capital
1637,2.0,0.1437,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Good for a day tour!
1638,5.0,0.1473,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth taking the time to explore.
1639,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old Town
1640,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very charming 
1641,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great for daily stroll
1642,3.0,0.1368,"view, kid, educational, city, home, cultural, short, magical, full, part",Bustling area full of life
1643,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Not too much to it
1644,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",Quick stop for a photo
1645,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
1646,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Wonderful Beach next to an Historic Place
1647,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lots of trees and the restaurant is great.
1648,3.0,0.1359,"view, kid, educational, city, home, cultural, short, magical, full, part",Worth the short stroll uphill to see the view
1649,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Great way to see the whole of Amboseli National park
1650,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Lovely view
1651,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great views across the park
1652,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Enjoy the view
1653,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice views!
1654,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful views
1655,5.0,0.1373,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Good spot to see how water comes off Kilamanjaro
1656,0.0,0.1565,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Perfect vantage point 
1657,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Great place for the sunset
1658,0.0,0.1343,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great when you have to attend the many meetings and fundraisers at All Saints
1659,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice Cathedral, better if during mass"
1660,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Architecture at Its best
1661,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice cathedral
1662,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful windows 
1663,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",great viewpoint
1664,0.0,0.1356,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely spot
1665,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful views
1666,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful views
1667,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",I really enjoyed the lunch
1668,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Great lunch, tour and day out of the city"
1669,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Pretty Good and relaxing day
1670,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting and nutricious
1671,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing! 
1672,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting and very tasty!
1673,2.0,0.1557,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Informative tour and delicious cheese!
1674,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Delightful & Delicious
1675,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Nice old era feel
1676,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",charming little town
1677,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Well worth it.
1678,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",educational
1679,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very Entertaining
1680,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Amaizing Old Town...
1681,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Relaxing and Educational
1682,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Better than I expected!
1683,7.0,0.1373,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A calm spot
1684,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Good Education on How She Lived
1685,4.0,0.1587,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Lovely lunch stop
1686,4.0,0.14,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Significant!
1687,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",historical and good food
1688,0.0,0.1356,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice relaxing place with a history
1689,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old town was just that.
1690,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",WORTH A VISIT
1691,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",An interesting place to see the real Mombasa and the beautiful architecture
1692,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Well worth a visit
1693,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Do not miss to visit the Old Town
1694,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",The Wildlife is Amazing!
1695,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful Views!
1696,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing
1697,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great place for lunch
1698,2.0,0.1351,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Nice walk and views
1699,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful views
1700,2.0,0.1309,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Nice little walk to a great view
1701,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great view of the park from the top
1702,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Great View
1703,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great views
1704,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Magical Amboseli National Park
1705,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely views
1706,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great Picnic Stop
1707,5.0,0.1452,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth the walk for a different view
1708,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Best place for a Picnic
1709,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",worth a try
1710,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice view
1711,5.0,0.1351,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Great view and a nice walkout
1712,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",cool
1713,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",The perfect place to have a nice relaxing drink with friends
1714,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great spot for lunch
1715,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",nice park within the bustling city
1716,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nothing special 
1717,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Safe and welcoming
1718,2.0,0.1356,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Wander Around Lamu Old Town
1719,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A town worth the visit!
1720,1.0,0.1373,"day, food, trip, guide, quick, spot, real, live, people, feel","Fun to explore, but lots of hustlers"
1721,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting but dated
1722,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing place
1723,2.0,0.148,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Beautiful walk in old times
1724,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Great surprise/great visit
1725,1.0,0.1536,"day, food, trip, guide, quick, spot, real, live, people, feel","Interesting, but doesnt live up to the website promises"
1726,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Cheese and Wine ever so good!
1727,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A good amount of Cheese
1728,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very nice and professional 
1729,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Good for shopping
1730,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Sweet tooth
1731,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","A great attraction, spacious mosque, rich in history."
1732,5.0,0.1557,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Not so special but worth to spend 2-3 hours..
1733,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Great sunset drive
1734,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth going to!
1735,7.0,0.1458,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",very impressive panorama view as far as the eye can see
1736,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Views
1737,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",AWESOME VEIWS 360-DEGREE
1738,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing place
1739,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A safe and extraordinary town
1740,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Unique
1741,3.0,0.1599,"view, kid, educational, city, home, cultural, short, magical, full, part",Interesting geological formation with cultural significance
1742,2.0,0.1621,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Nice easy half day trip from kisumu. Directions to follow
1743,4.0,0.14,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Amazing scenery!
1744,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great afternoon wondering story that goes with Kit Mikayi 
1745,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",We had a good guide George had lots of experience the safaris
1746,3.0,0.1334,"view, kid, educational, city, home, cultural, short, magical, full, part",Loved the Tusks!
1747,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Can be easily missed. 
1748,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Iconic symbol of Mombasa - well worth a drive by!
1749,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Oh such fun
1750,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful part of Mombasa
1751,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old Town visit
1752,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Worth a visit
1753,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",def best part of mombasa
1754,4.0,0.1416,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Excellent unhurried place for lunch
1755,1.0,0.14,"day, food, trip, guide, quick, spot, real, live, people, feel","Beautiful gardens, good food"
1756,6.0,0.148,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","Great history, nice architecture pieces, fits well with the story"
1757,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",Perfect location to begin an adventure!
1758,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Captivating.
1759,3.0,0.1368,"view, kid, educational, city, home, cultural, short, magical, full, part",Great Location for food and relaxation in Nairobis leafy suburbs
1760,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Brunch!
